,solver_status,Grid connection installed capacity,solving_time,12h battery installed capacity,solver_status_code,6h battery installed capacity,1h battery installed capacity,2h battery installed capacity,total_renewable_energy,run_id,net_profit_add_investment,return_on_add_investment,pv_cost,logfile,objective_result,battery_cost,filename_export,PV high DC ratio installed capacity,8h battery installed capacity,battery_reflux,4h battery installed capacity,Nordex N100 2500 installed capacity,PV low DC ratio installed capacity,curtailment,total_investment_cost,total_generation,relative_curtailment,total_installed_capacity,total_storage_energy,total_storage_power,ratio
577,ok,10,78.22888922691345,0,0,0,0,19.78357183771238,65702.02045487602,220806_cablepooling_bothdcs,2.247561493499704,0.08779334925231648,0.3393548387096774,cablepooling_paper_exp_210630599687761.log,-0.5675732153630901,0.046,cablepooling_paper_exp_210630599687761.json,0.0,0,0.0,18.85443822765406,10,21.120422704315413,2039.560209461147,25.60058948247074,74546.0224645207,2.735974559114608,31.120422704315413,38.638010065366444,14.605395475769704,>1
578,ok,10,25.41836142539978,0,0,0,0,0.0,50866.380132743245,220806_cablepooling_bothdcs,1.9529475999038166,0.1005259874167652,0.3070967741935484,cablepooling_paper_exp_21143358856972.log,-0.5294384668048568,0.20922580645161293,cablepooling_paper_exp_21143358856972.json,10.464601769911505,0,0.0,0.0,10,0.0,5699.07061946902,19.427290893519842,27611.67000000006,20.64007942825989,10.0,0.0,0.0,<1
579,ok,10,24.71376347541809,0,0,0,0,0.0,48380.07499075793,220806_cablepooling_bothdcs,1.8134104730003089,0.09231329406402829,0.4038709677419355,cablepooling_paper_exp_225656045780514.log,-0.4005952468918945,0.2745161290322581,cablepooling_paper_exp_225656045780514.json,0.0,0,0.0,0.0,10,11.515711645101664,5331.037393715344,19.644088009063264,53202.18382624809,10.020335652246661,21.515711645101664,0.0,0.0,>1
580,ok,10,19.11521887779236,0,0,0,0,0.0,60129.03818181829,220806_cablepooling_bothdcs,2.0150196749856923,0.10699497184212413,0.22645161290322582,cablepooling_paper_exp_164860220707380.log,-0.6235452624524145,0.16841935483870968,cablepooling_paper_exp_164860220707380.json,0.0,0,0.0,0.0,10,18.03030303030303,13679.39757575762,18.832844574780058,67679.07818181877,20.212151145156167,28.03030303030303,0.0,0.0,>1
581,ok,10,25.643766403198242,0,0,0,0,0.0,66510.57168750007,220806_cablepooling_bothdcs,2.084190853170676,0.11124524360461216,0.18612903225806454,cablepooling_paper_exp_227943541101519.log,-0.6944162030335235,0.28267741935483875,cablepooling_paper_exp_227943541101519.json,0.0,0,0.0,0.0,10,21.568749999999998,18903.321874999998,18.735100806451612,75542.30703750068,25.023490301422775,31.568749999999998,0.0,0.0,>1
582,ok,10,23.033798933029175,0,0,0,0,0.0,48945.03959999988,220806_cablepooling_bothdcs,1.8914486355750124,0.09182019546813806,0.39580645161290323,cablepooling_paper_exp_151032948860775.log,-0.4253109183206818,0.2418709677419355,cablepooling_paper_exp_151032948860775.json,9.6,0,0.0,0.0,10,0.0,4479.887199999998,20.59948387096774,27611.67000000006,16.224615171773344,10.0,0.0,0.0,<1
583,ok,10,71.48585319519043,0,0,0,0,23.90650001355239,64447.20722676732,220806_cablepooling_bothdcs,2.2132133459556607,0.09087171325051603,0.3070967741935484,cablepooling_paper_exp_71744197287431.log,-0.5763547259370887,0.06232258064516129,cablepooling_paper_exp_71744197287431.json,0.0,0,0.0,0.8056042103661559,10,20.424651059367733,2871.9016370776453,24.35536061540108,72999.86062505518,3.9341193428141215,30.424651059367733,24.712104223918544,12.154651059367733,>1
584,ok,10,14.90875244140625,0,0,0,0,0.0,52502.922062663216,220806_cablepooling_bothdcs,1.9846289662911987,0.10359831856576936,0.27483870967741936,cablepooling_paper_exp_236657474174978.log,-0.5709507855079661,0.2418709677419355,cablepooling_paper_exp_236657474174978.json,11.201044386422977,0,0.0,0.0,10,0.0,6867.394856396872,19.156961172407986,27611.67000000006,24.871349166482347,10.0,0.0,0.0,<1
585,ok,10,21.129332304000854,0,0,0,0,0.0,56565.75469055385,220806_cablepooling_bothdcs,2.0407578332553404,0.10678351394093415,0.23451612903225807,cablepooling_paper_exp_1171747400975.log,-0.6287449369324538,0.29083870967741937,cablepooling_paper_exp_1171747400975.json,13.029315960912053,0,0.0,0.0,10,0.0,9859.57433224758,19.11116948618262,27611.67000000006,35.70799713399283,10.0,0.0,0.0,<1
586,ok,10,20.16925311088562,0,0,0,0,0.0,52292.48153374236,220806_cablepooling_bothdcs,1.8952534991642178,0.09810258955982935,0.3232258064516129,cablepooling_paper_exp_232310280284891.log,-0.4905473684211181,0.28267741935483875,cablepooling_paper_exp_232310280284891.json,0.0,0,0.0,0.0,10,13.685071574642127,7775.678343558266,19.319097565802494,58022.99186503113,13.401029649842055,23.685071574642127,0.0,0.0,>1
587,ok,10,107.53406357765198,0,0,0,0,21.664263959390855,59428.97779187797,220806_cablepooling_bothdcs,2.107516026559592,0.0880575072653505,0.3635483870967742,cablepooling_paper_exp_153078622795092.log,-0.5011732842973546,0.054161290322580644,cablepooling_paper_exp_153078622795092.json,0.0,0,0.0,0.0,10,17.642131979695428,2458.1689633361316,23.93340547568364,66816.47438071122,3.6789863370069744,27.642131979695428,21.664263959390855,10.832131979695427,>1
588,ok,10,20.628649711608887,0,0,0,0,0.0,67780.18363636376,220806_cablepooling_bothdcs,2.0977852893551865,0.11238724016812546,0.17806451612903226,cablepooling_paper_exp_262328919213936.log,-0.7101639321687447,0.28267741935483875,cablepooling_paper_exp_262328919213936.json,0.0,0,0.0,0.0,10,22.272727272727273,19966.148181818186,18.66568914956012,77106.70363636434,25.89417941658958,32.27272727272727,0.0,0.0,>1
589,ok,10,79.25059127807617,0,0,0,0,49.192466233543634,104528.30334579438,220806_cablepooling_bothdcs,2.8670005539242895,0.09671466542333233,0.18612903225806454,cablepooling_paper_exp_99099597388127.log,-0.9736368667711022,0.046,cablepooling_paper_exp_99099597388127.json,0.0,0,0.0,36.73069501924963,10,42.64890687158421,3866.7730981703503,29.6439070680237,122387.17972161439,3.1594592725854374,52.64890687158421,85.92316125279326,33.778906871584226,>1
590,ok,10,47.85406708717346,0,0,0,0,10.061009917327295,52528.18967670136,220806_cablepooling_bothdcs,1.944450195990432,0.08794322112100668,0.4038709677419355,cablepooling_paper_exp_152172543252551.log,-0.4189923281992525,0.07048387096774195,cablepooling_paper_exp_152172543252551.json,0.0,0,0.0,0.0,10,13.815767552880574,2775.1675456947173,22.110290835434927,58313.42786596805,4.759054041675221,23.815767552880573,10.061009917327295,5.030504958663648,>1
591,ok,10,40.45630764961243,0,0,0,0,39.277146694709955,89556.2157512956,220806_cablepooling_bothdcs,2.660201910115363,0.09913917944890922,0.17,cablepooling_paper_exp_123884020780074.log,-0.8645320900226385,0.07048387096774195,cablepooling_paper_exp_123884020780074.json,0.0,0,0.0,11.369740932642486,10,34.347150259067355,6108.705269632825,26.833003106367602,103938.80033160727,5.877213562349726,44.347150259067355,50.64688762735244,22.4810085805156,>1
592,ok,10,23.930877685546875,0,0,0,0,0.0,52292.48153374236,220806_cablepooling_bothdcs,1.8952534991642178,0.09810258955982935,0.3232258064516129,cablepooling_paper_exp_37912162707488.log,-0.4905473684211181,0.16025806451612906,cablepooling_paper_exp_37912162707488.json,0.0,0,0.0,0.0,10,13.685071574642127,7775.678343558266,19.319097565802494,58022.99186503113,13.401029649842055,23.685071574642127,0.0,0.0,>1
593,ok,10,22.444666862487793,0,0,0,0,0.0,53597.64065693438,220806_cablepooling_bothdcs,1.920624912366613,0.10026617534112088,0.29903225806451617,cablepooling_paper_exp_150539804611454.log,-0.520763988873929,0.18474193548387097,cablepooling_paper_exp_150539804611454.json,0.0,0,0.0,0.0,10,14.40875912408759,8725.822992700729,19.155262538262303,59631.189153285144,14.632985047926073,24.408759124087588,0.0,0.0,>1
594,ok,10,24.347707748413086,0,0,0,0,0.0,66510.57168750007,220806_cablepooling_bothdcs,2.084190853170676,0.11124524360461216,0.18612903225806454,cablepooling_paper_exp_87336727562830.log,-0.6944162030335235,0.21738709677419354,cablepooling_paper_exp_87336727562830.json,0.0,0,0.0,0.0,10,21.568749999999998,18903.321874999998,18.735100806451612,75542.30703750068,25.023490301422775,31.568749999999998,0.0,0.0,>1
595,ok,10,51.6029589176178,0,0,0,0,12.117441540577717,55725.68294360373,220806_cablepooling_bothdcs,2.0310194946268734,0.09181800887016271,0.3393548387096774,cablepooling_paper_exp_107902328494583.log,-0.4937029051586548,0.07864516129032259,cablepooling_paper_exp_107902328494583.json,0.0,0,0.0,0.0,10,15.588720770288857,3202.7252183440555,22.120055963082933,62253.330602476446,5.144664851420256,25.58872077028886,12.117441540577717,6.058720770288859,>1
596,ok,10,31.98581886291504,0,0,0,0,0.0,51319.444647887314,220806_cablepooling_bothdcs,1.8772133429291862,0.09689912916268448,0.3393548387096774,cablepooling_paper_exp_221553533543215.log,-0.4712939649603829,0.26635483870967747,cablepooling_paper_exp_221553533543215.json,0.0,0,0.0,0.0,10,13.145539906103288,7147.126901408454,19.372860820839016,56824.03056338073,12.57764862954705,23.145539906103288,0.0,0.0,>1
597,ok,10,69.04650950431824,0,0,0,0,20.139999999999997,69747.38376623392,220806_cablepooling_bothdcs,2.38081926042499,0.10222541772823711,0.18612903225806454,cablepooling_paper_exp_95370866541800.log,-0.7517225331562976,0.09496774193548388,cablepooling_paper_exp_95370866541800.json,18.96103896103896,0,0.0,0.0,10,0.0,5356.827413731557,23.28989514872225,27611.67000000006,19.400591900930095,10.0,20.139999999999997,10.069999999999999,<1
598,ok,10,85.05865049362183,0,0,0,0,23.141453513035916,62846.1355327869,220806_cablepooling_bothdcs,2.1793501640916473,0.08863524171136704,0.3393548387096774,cablepooling_paper_exp_9268004765841.log,-0.5411296788076931,0.054161290322580644,cablepooling_paper_exp_9268004765841.json,0.0,0,0.0,3.3095081967213105,10,19.53688524590164,2365.7917330795585,24.587851536395565,71027.04435245965,3.3308322972580964,29.53688524590164,26.450961709757227,12.398103805698286,>1
599,ok,10,27.014487266540527,0,0,0,0,0.0,49233.928980000106,220806_cablepooling_bothdcs,1.9058278759459009,0.09420061149081944,0.3716129032258064,cablepooling_paper_exp_173823765897975.log,-0.453069285593817,0.16841935483870968,cablepooling_paper_exp_173823765897975.json,9.73,0,0.0,0.0,10,0.0,4639.26958,20.23158709677419,27611.67000000006,16.801843495884132,10.0,0.0,0.0,<1
600,ok,10,22.604195594787598,0,0,0,0,0.0,52292.48153374236,220806_cablepooling_bothdcs,1.8952534991642178,0.09810258955982935,0.3232258064516129,cablepooling_paper_exp_190067549758263.log,-0.4905473684211181,0.20922580645161293,cablepooling_paper_exp_190067549758263.json,0.0,0,0.0,0.0,10,13.685071574642127,7775.678343558266,19.319097565802494,58022.99186503113,13.401029649842055,23.685071574642127,0.0,0.0,>1
601,ok,10,58.254560232162476,0,0,0,0,0.0,48769.21249999983,220806_cablepooling_bothdcs,1.8217485202938,0.09278812593950433,0.39580645161290323,cablepooling_paper_exp_184053531716483.log,-0.40895017796838573,0.11129032258064517,cablepooling_paper_exp_184053531716483.json,0.0,0,0.0,0.0,10,11.731481481481483,5536.651018518529,19.6334229390681,53681.67316666707,10.313857024032625,21.73148148148148,0.0,0.0,>1
602,ok,10,107.92531442642212,0,0,0,0,20.10825396825397,68132.02107142835,220806_cablepooling_bothdcs,2.349368360643937,0.09963412728949683,0.2103225806451613,cablepooling_paper_exp_183226808358195.log,-0.7162044415982023,0.08680645161290323,cablepooling_paper_exp_183226808358195.json,18.234126984126984,0,0.0,0.0,10,0.0,4491.227858884824,23.579956231438814,27611.67000000006,16.26568714925542,10.0,20.10825396825397,10.054126984126984,<1
603,ok,10,60.78222703933716,0,0,0,0,29.181771217712175,73450.78350553526,220806_cablepooling_bothdcs,2.395886251060223,0.09819080278084269,0.2103225806451613,cablepooling_paper_exp_96646396244753.log,-0.7253617450233807,0.07864516129032259,cablepooling_paper_exp_96646396244753.json,0.0,0,0.0,0.0,10,25.416974169741696,4966.2796616975,24.400312281871205,84093.93084132922,5.9056338691885095,35.41697416974169,29.181771217712175,14.590885608856087,>1
604,ok,10,77.77054190635681,0,0,0,0,9.1462494213737,51602.17978911289,220806_cablepooling_bothdcs,1.9802341069562108,0.0883758347929572,0.4038709677419355,cablepooling_paper_exp_33912561654968.log,-0.4303977022017689,0.06232258064516129,cablepooling_paper_exp_33912561654968.json,8.680530675241702,0,0.0,0.0,10,2.60629319923993,2452.3252782154323,22.406963527930618,33403.44251097429,7.341534566114709,12.60629319923993,9.1462494213737,4.57312471068685,<1
605,ok,10,40.52786207199097,0,0,0,0,24.65135550441749,78375.00663157902,220806_cablepooling_bothdcs,2.494515654916546,0.0920632075193811,0.2667741935483871,cablepooling_paper_exp_91955967360251.log,-0.7242537075341358,0.046,cablepooling_paper_exp_91955967360251.json,0.0,0,0.0,31.09936842105263,10,28.14736842105263,2304.3486033859713,27.095684824921435,90161.48393684298,2.5558015493624078,38.14736842105263,55.750723925470126,20.1005198574719,>1
606,ok,10,14.78258991241455,0,0,0,0,0.0,54039.798535031776,220806_cablepooling_bothdcs,1.9291108796858913,0.1010472744209465,0.2909677419354839,cablepooling_paper_exp_58932925830905.log,-0.5312097444630028,0.23370967741935483,cablepooling_paper_exp_58932925830905.json,0.0,0,0.0,0.0,10,14.65392781316348,9053.77951167727,19.091171837545375,60176.009388535516,15.0454967081984,24.653927813163477,0.0,0.0,>1
607,ok,10,46.445324420928955,0,0,0,0,27.485483870967734,80501.75552419377,220806_cablepooling_bothdcs,2.5258862131890956,0.09244056855983615,0.25870967741935486,cablepooling_paper_exp_83132443192265.log,-0.7449438241349235,0.046,cablepooling_paper_exp_83132443192265.json,0.0,0,0.0,29.85193548387099,10,29.32661290322581,2474.4090011361395,27.324433985431845,92782.0316854848,2.666905386943845,39.32661290322581,57.33741935483872,21.205725806451614,>1
608,ok,10,32.96091151237488,0,0,0,0,0.0,49611.707399999876,220806_cablepooling_bothdcs,1.9248088026069243,0.09761076938310533,0.3393548387096774,cablepooling_paper_exp_77477220220635.log,-0.490683011463408,0.18474193548387097,cablepooling_paper_exp_77477220220635.json,9.9,0,0.0,0.0,10,0.0,4884.948600000015,19.71922580645161,27611.67000000006,17.691608656774488,10.0,0.0,0.0,<1
609,ok,10,25.835241079330444,0,0,0,0,0.0,67780.18363636376,220806_cablepooling_bothdcs,2.0977852893551865,0.11238724016812546,0.17806451612903226,cablepooling_paper_exp_257756504933669.log,-0.7101639321687447,0.20922580645161293,cablepooling_paper_exp_257756504933669.json,0.0,0,0.0,0.0,10,22.272727272727273,19966.148181818186,18.66568914956012,77106.70363636434,25.89417941658958,32.27272727272727,0.0,0.0,>1
610,ok,10,33.974754333496094,0,0,0,0,36.219525056912936,85864.212428572,220806_cablepooling_bothdcs,2.6034640888751555,0.09486490614963855,0.21838709677419355,cablepooling_paper_exp_269722902813862.log,-0.8104662734190222,0.054161290322580644,cablepooling_paper_exp_269722902813862.json,0.0,0,0.0,20.694914390957727,10,32.3,3356.296587689558,27.44391150051331,99389.56980000099,3.3769102677910214,42.3,56.91443944787066,23.283491126195898,>1
611,ok,10,21.548222541809082,0,0,0,0,0.0,48715.01058547999,220806_cablepooling_bothdcs,1.8777773601577037,0.08951580100783062,0.42,cablepooling_paper_exp_112063088699298.log,-0.3979089049840474,0.23370967741935483,cablepooling_paper_exp_112063088699298.json,9.496487119437939,0,0.0,0.0,10,0.0,4342.3660421545665,20.977049180327867,27611.67000000006,15.726560697540412,10.0,0.0,0.0,<1
612,ok,10,36.49886465072632,0,0,0,0,0.0,57046.07663101616,220806_cablepooling_bothdcs,1.9774345367039807,0.10493754024940877,0.2506451612903226,cablepooling_paper_exp_51240703711960.log,-0.5866702792773544,0.1520967741935484,cablepooling_paper_exp_51240703711960.json,0.0,0,0.0,0.0,10,16.320855614973265,11318.231764705903,18.8439192685872,63880.29968984012,17.717875181643862,26.320855614973265,0.0,0.0,>1
613,ok,10,19.603171825408936,0,0,0,0,0.0,48945.03959999988,220806_cablepooling_bothdcs,1.8914486355750124,0.09182019546813806,0.39580645161290323,cablepooling_paper_exp_125188053294905.log,-0.4253109183206818,0.299,cablepooling_paper_exp_125188053294905.json,9.6,0,0.0,0.0,10,0.0,4479.887199999998,20.59948387096774,27611.67000000006,16.224615171773344,10.0,0.0,0.0,<1
614,ok,10,54.979100704193115,0,0,0,0,3.6757709251101325,64483.78704845821,220806_cablepooling_bothdcs,2.1042079915812457,0.10697149422727609,0.20225806451612904,cablepooling_paper_exp_21349274963712.log,-0.6657666694411781,0.11945161290322581,cablepooling_paper_exp_21349274963712.json,0.0,0,0.0,0.0,10,20.444933920704845,14230.841752003405,19.67073571124059,73044.9337268729,19.482311812636972,30.444933920704845,3.6757709251101325,1.8378854625550662,>1
615,ok,10,49.1072051525116,0,0,0,0,20.13288732394366,66151.6211619718,220806_cablepooling_bothdcs,2.248824304724625,0.09643756289272569,0.24258064516129033,cablepooling_paper_exp_187921143044150.log,-0.6362385501125805,0.08680645161290323,cablepooling_paper_exp_187921143044150.json,0.0,0,0.0,0.0,10,21.369718309859152,4977.379889619356,23.318966565197634,75100.01364084575,6.627668422835326,31.369718309859152,20.13288732394366,10.06644366197183,>1
616,ok,10,21.606218338012695,0,0,0,0,0.0,47810.69400000004,220806_cablepooling_bothdcs,1.7990920150058152,0.09123184660272905,0.42,cablepooling_paper_exp_162422749385516.log,-0.3842580691339681,0.20106451612903226,cablepooling_paper_exp_162422749385516.json,0.0,0,0.0,0.0,10,11.199999999999998,4980.393999999999,19.72,52500.60120000038,9.48635612957507,21.199999999999996,0.0,0.0,>1
617,ok,10,22.509138345718384,0,0,0,0,0.0,57046.07663101616,220806_cablepooling_bothdcs,1.9774345367039807,0.10493754024940877,0.2506451612903226,cablepooling_paper_exp_44555712765977.log,-0.5866702792773544,0.28267741935483875,cablepooling_paper_exp_44555712765977.json,0.0,0,0.0,0.0,10,16.320855614973265,11318.231764705903,18.8439192685872,63880.29968984012,17.717875181643862,26.320855614973265,0.0,0.0,>1
618,ok,10,74.7031455039978,0,0,0,0,8.74842406876791,53692.42985673361,220806_cablepooling_bothdcs,1.979893747608903,0.0923314625713713,0.34741935483870967,cablepooling_paper_exp_115378430136360.log,-0.4735387889431837,0.08680645161290323,cablepooling_paper_exp_115378430136360.json,0.0,0,0.0,0.0,10,14.46131805157593,3631.9695371405146,21.443327035770405,59747.986968481855,6.078814904770673,24.46131805157593,8.74842406876791,4.374212034383955,>1
619,ok,10,32.67384934425354,0,0,0,0,0.0,49145.039940000046,220806_cablepooling_bothdcs,1.9011345415387164,0.09338445252436005,0.3796774193548387,cablepooling_paper_exp_106794916569973.log,-0.4437733569729396,0.20106451612903226,cablepooling_paper_exp_106794916569973.json,9.69,0,0.0,0.0,10,0.0,4583.273240000003,20.358148387096772,27611.67000000006,16.599043954965396,10.0,0.0,0.0,<1
620,ok,10,18.075885772705078,0,0,0,0,0.0,65185.9493129772,220806_cablepooling_bothdcs,2.142189982568352,0.11425710993707638,0.17,cablepooling_paper_exp_189458252093720.log,-0.7433532061243053,0.29083870967741937,cablepooling_paper_exp_189458252093720.json,16.908396946564885,0,0.0,0.0,10,0.0,16879.247251908382,18.748854961832063,27611.67000000006,61.13084522561781,10.0,0.0,0.0,<1
621,ok,10,57.33829140663147,0,0,0,0,28.23302233959356,87854.67419784205,220806_cablepooling_bothdcs,2.682128663852139,0.09710905963182075,0.18612903225806454,cablepooling_paper_exp_66032182992339.log,-0.8657177761991142,0.06232258064516129,cablepooling_paper_exp_66032182992339.json,22.967569533107895,0,0.0,24.537772062850216,10,5.103384652401442,3724.7343616869816,27.619757353444893,38952.54406256766,9.56223643750743,15.103384652401441,52.77079440244378,20.250954185509336,<1
622,ok,10,77.97550988197327,0,0,0,0,24.686192689839896,66579.4402890174,220806_cablepooling_bothdcs,2.2586425683296474,0.09303027811969748,0.27483870967741936,cablepooling_paper_exp_232662252837611.log,-0.6150271323299454,0.07048387096774195,cablepooling_paper_exp_232662252837611.json,0.0,0,0.0,0.0,10,21.60693641618497,3448.7082192346634,24.278574825107494,75627.16588439375,4.560144729615382,31.60693641618497,24.686192689839896,12.343096344919948,>1
623,ok,10,34.47647023200989,0,0,0,0,24.149035719540098,67321.1388476357,220806_cablepooling_bothdcs,2.2813508663445483,0.09506269895525114,0.2506451612903226,cablepooling_paper_exp_66066008773181.log,-0.6403773100522361,0.07864516129032259,cablepooling_paper_exp_66066008773181.json,0.0,0,0.0,0.0,10,22.01819509167959,3885.2340611470686,23.99838097820532,76541.07560580347,5.076011841219127,32.01819509167959,24.149035719540098,12.074517859770049,>1
624,ok,10,61.618085861206055,0,0,0,0,0.0,50866.380132743245,220806_cablepooling_bothdcs,1.9529475999038166,0.1005259874167652,0.3070967741935484,cablepooling_paper_exp_228145918227709.log,-0.5294384668048568,0.11945161290322581,cablepooling_paper_exp_228145918227709.json,10.464601769911505,0,0.0,0.0,10,0.0,5699.07061946902,19.427290893519842,27611.67000000006,20.64007942825989,10.0,0.0,0.0,<1
625,ok,10,69.15171885490417,0,0,0,0,30.3071969830672,79900.5899274354,220806_cablepooling_bothdcs,2.4868625774582234,0.10143065316070281,0.17,cablepooling_paper_exp_267919726385539.log,-0.7958381150970186,0.08680645161290323,cablepooling_paper_exp_267919726385539.json,0.0,0,0.0,0.7851812017916983,10,28.99327725870695,8090.726029780317,24.517860232232902,92041.28454950821,8.790322809356692,38.993277258706954,31.092378184858898,15.349893791981525,>1
626,ok,10,31.52492380142212,0,0,0,0,0.0,52502.922062663216,220806_cablepooling_bothdcs,1.9846289662911987,0.10359831856576936,0.27483870967741936,cablepooling_paper_exp_51631831311001.log,-0.5709507855079661,0.14393548387096777,cablepooling_paper_exp_51631831311001.json,11.201044386422977,0,0.0,0.0,10,0.0,6867.394856396872,19.156961172407986,27611.67000000006,24.871349166482347,10.0,0.0,0.0,<1
627,ok,10,84.73363995552063,0,0,0,0,24.14618193291107,59188.87172236508,220806_cablepooling_bothdcs,2.1305895336429965,0.0868756868478188,0.3796774193548387,cablepooling_paper_exp_154383891467496.log,-0.49831337526655206,0.046,cablepooling_paper_exp_154383891467496.json,0.0,0,0.0,7.752036626209284,10,17.508997429305914,2471.4156734676476,24.5245777149961,66520.61932133733,3.7152625737429203,27.508997429305914,31.89821855912035,14.011100123007855,>1
628,ok,10,27.87229299545288,0,0,0,0,0.0,60129.03818181829,220806_cablepooling_bothdcs,2.0150196749856923,0.10699497184212413,0.22645161290322582,cablepooling_paper_exp_55769328763823.log,-0.6235452624524145,0.19290322580645164,cablepooling_paper_exp_55769328763823.json,0.0,0,0.0,0.0,10,18.03030303030303,13679.39757575762,18.832844574780058,67679.07818181877,20.212151145156167,28.03030303030303,0.0,0.0,>1
629,ok,10,19.39784026145935,0,0,0,0,0.0,50472.228957446554,220806_cablepooling_bothdcs,1.9451021249383085,0.0998293256563681,0.31516129032258067,cablepooling_paper_exp_92718420008479.log,-0.519520644886335,0.19290322580645164,cablepooling_paper_exp_92718420008479.json,10.287234042553191,0,0.0,0.0,10,0.0,5420.832702127655,19.484275909402882,27611.67000000006,19.632397106468545,10.0,0.0,0.0,<1
630,ok,10,18.352160930633545,0,0,0,0,0.0,49011.706379999894,220806_cablepooling_bothdcs,1.8958717218472751,0.09262654329273501,0.387741935483871,cablepooling_paper_exp_90471137476659.log,-0.4345189006725616,0.299,cablepooling_paper_exp_90471137476659.json,9.63,0,0.0,0.0,10,0.0,4500.5855200000115,20.467909677419357,27611.67000000006,16.29957738883596,10.0,0.0,0.0,<1
631,ok,10,42.06610155105591,0,0,0,0,14.364039087947884,56808.141986970935,220806_cablepooling_bothdcs,2.0519411969410077,0.09054881643797674,0.34741935483870967,cablepooling_paper_exp_94480502856112.log,-0.4940354821669741,0.07048387096774195,cablepooling_paper_exp_94480502856112.json,0.0,0,0.0,0.0,10,16.188925081433226,2943.4771112762005,22.661159777240726,63587.12022801356,4.62904610355265,26.188925081433226,14.364039087947884,7.182019543973942,>1
632,ok,10,18.22112202644348,0,0,0,0,0.0,50183.24846435104,220806_cablepooling_bothdcs,1.8530632591231675,0.09502885634422503,0.3635483870967742,cablepooling_paper_exp_59789543040195.log,-0.4436329598949209,0.28267741935483875,cablepooling_paper_exp_59789543040195.json,0.0,0,0.0,0.0,10,12.515539305301644,6426.415228519186,19.500005897269563,55424.026848263675,11.594998764909326,22.515539305301644,0.0,0.0,>1
633,ok,10,90.38217616081238,0,0,0,0,22.84757923580051,61460.28614093971,220806_cablepooling_bothdcs,2.1512035001991854,0.08858347739674202,0.34741935483870967,cablepooling_paper_exp_232113038244287.log,-0.5273502740998017,0.054161290322580644,cablepooling_paper_exp_232113038244287.json,0.0,0,0.0,1.498667031754687,10,18.768456375838927,2397.2263919002767,24.28447791188581,69319.42173825564,3.458231952586108,28.768456375838927,24.346246267555195,11.798456375838926,>1
634,ok,10,25.45679759979248,0,0,0,0,0.0,48945.03959999988,220806_cablepooling_bothdcs,1.8914486355750124,0.09182019546813806,0.39580645161290323,cablepooling_paper_exp_39456203691722.log,-0.4253109183206818,0.2500322580645162,cablepooling_paper_exp_39456203691722.json,9.6,0,0.0,0.0,10,0.0,4479.887199999998,20.59948387096774,27611.67000000006,16.224615171773344,10.0,0.0,0.0,<1
635,ok,10,63.8167450428009,0,0,0,0,30.377424892703853,75237.58763948503,220806_cablepooling_bothdcs,2.423822744050229,0.09870637416754084,0.20225806451612904,cablepooling_paper_exp_214459818872015.log,-0.7440023801155498,0.07864516129032259,cablepooling_paper_exp_214459818872015.json,0.0,0,0.0,0.07639484978540878,10,26.407725321888407,5412.431797495188,24.555888760902672,86295.60381115961,6.271967004645098,36.40772532188841,30.453819742489262,15.207811158798279,>1
636,ok,10,18.916165828704834,0,0,0,0,0.0,52292.48153374236,220806_cablepooling_bothdcs,1.8952534991642178,0.09810258955982935,0.3232258064516129,cablepooling_paper_exp_111136737324179.log,-0.4905473684211181,0.29083870967741937,cablepooling_paper_exp_111136737324179.json,0.0,0,0.0,0.0,10,13.685071574642127,7775.678343558266,19.319097565802494,58022.99186503113,13.401029649842055,23.685071574642127,0.0,0.0,>1
637,ok,10,26.951674699783325,0,0,0,0,0.0,62504.83377682416,220806_cablepooling_bothdcs,2.041826542014812,0.10853154670966034,0.2103225806451613,cablepooling_paper_exp_72014346196946.log,-0.6503243149356914,0.19290322580645164,cablepooling_paper_exp_72014346196946.json,0.0,0,0.0,0.0,10,19.34763948497854,15606.178841201678,18.813207808389866,70606.49750214655,22.103034980211593,29.34763948497854,0.0,0.0,>1
638,ok,10,19.60561180114746,0,0,0,0,0.0,62504.83377682416,220806_cablepooling_bothdcs,2.041826542014812,0.10853154670966034,0.2103225806451613,cablepooling_paper_exp_192865846011248.log,-0.6503243149356914,0.28267741935483875,cablepooling_paper_exp_192865846011248.json,0.0,0,0.0,0.0,10,19.34763948497854,15606.178841201678,18.813207808389866,70606.49750214655,22.103034980211593,29.34763948497854,0.0,0.0,>1
639,ok,10,97.87689781188965,0,0,0,0,20.940493827160502,61120.853333333405,220806_cablepooling_bothdcs,2.1439015258991803,0.08994811464856473,0.33129032258064517,cablepooling_paper_exp_200128553073310.log,-0.5342078499629428,0.06232258064516129,cablepooling_paper_exp_200128553073310.json,0.0,0,0.0,0.0,10,18.580246913580247,2743.1463486027383,23.83486896057348,68901.17777777839,3.9812764267252367,28.580246913580247,20.940493827160502,10.470246913580251,>1
640,ok,10,35.449084520339966,0,0,0,0,0.0,51758.490623556485,220806_cablepooling_bothdcs,1.969534996416935,0.10192518176965636,0.2909677419354839,cablepooling_paper_exp_102245360251853.log,-0.5498061765390452,0.12761290322580646,cablepooling_paper_exp_102245360251853.json,10.866050808314087,0,0.0,0.0,10,0.0,6320.491732101617,19.32334053490278,27611.67000000006,22.890653597198586,10.0,0.0,0.0,<1
